Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
11629905,"21:51, 31 October 2013",Jamie,False,revert,active,,-24,(Reverted edits by 108.238.9.68 (Talk); changed back to last version by Votebot)
11629892,"21:50, 31 October 2013",108.238.9.68,False,addition,reverted,Jamie,24,
11444706,"16:21, 18 October 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
11421506,"13:11, 16 October 2013",EpcotMagic,False,addition,active,,2,(Quick edit while patrolling)
11420701,"10:56, 16 October 2013",Jamie,False,addition,active,,213,(edited tip from Tips Patrol)
11395807,"19:59, 13 October 2013",Rock20000,False,revert,active,,-73,(Reverted edits by 68.13.212.155 (Talk); changed back to last version by Isorhythmic)
11394718,"16:04, 13 October 2013",68.13.212.155,False,addition,reverted,Rock20000,73,
11354135,"16:12, 9 October 2013",Isorhythmic,False,revert,reverted,GeekySonic,-154,(Reverted edits by AmieeLeeHope Sierra (Talk); changed back to last version by Isorhythmic)
11353622,"15:56, 9 October 2013",AmieeLeeHope Sierra,False,addition,reverted,Isorhythmic,154,(edited tip from Tips Patrol)
11319788,"12:08, 6 October 2013",Isorhythmic,False,revert,reverted,GeekySonic,-176,(Reverted edits by @iamaj (Talk); changed back to last version by Votebot)
11319595,"11:20, 6 October 2013",@iamaj,False,addition,reverted,Isorhythmic,176,(edited tip from Tips Patrol)
11299909,"16:09, 3 October 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
11265981,"12:20, 30 September 2013",Isorhythmic,False,revert,reverted,GeekySonic,-118,(Reverted edits by Rahusa (Talk); changed back to last version by Clarinetdude)
11258075,"15:49, 29 September 2013",Rahusa,False,addition,reverted,Isorhythmic,118,(edited tip from Tips Patrol)
11244486,"22:07, 27 September 2013",Clarinetdude,False,revert,reverted,Isorhythmic,-132,(Reverted edits by 97.83.143.71 (Talk); changed back to last version by Clarinetdude)
11244483,"22:06, 27 September 2013",97.83.143.71,False,addition,reverted,Clarinetdude,132,(→‎Things You will Need)
11244478,"22:05, 27 September 2013",Clarinetdude,False,revert,reverted,Isorhythmic,-31,(Reverted edits by 97.83.143.71 (Talk); changed back to last version by Wikiphoto)
11244469,"22:04, 27 September 2013",97.83.143.71,False,addition,reverted,Clarinetdude,31,(→‎Things You will Need)
11244421,"21:50, 27 September 2013",Wikiphoto,False,addition,reverted,Clarinetdude,135,(Enlarging and centering Steps photos; enlarging intro image)
11220907,"17:31, 25 September 2013",Wikiphoto,False,major_addition,reverted,Clarinetdude,561,(Saving new step-by-step photos)
11150256,"17:13, 18 September 2013",Isorhythmic,False,revert,reverted,GeekySonic,-137,(Reverted edits by Maismoxie (Talk); changed back to last version by Votebot)
11148724,"16:04, 18 September 2013",Maismoxie,False,addition,reverted,Isorhythmic,137,(edited tip from Tips Patrol)
11148036,"15:57, 18 September 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
11146803,"14:12, 18 September 2013",Isorhythmic,False,revert,reverted,GeekySonic,-234,(Reverted edits by Lunar Launch (Talk); changed back to last version by Mrappbrain)
11138419,"17:03, 17 September 2013",Lunar Launch,False,addition,reverted,Isorhythmic,234,(edited tip from Tips Patrol)
11108238,"15:49, 14 September 2013",Mrappbrain,False,revert,reverted,Isorhythmic,0,(Reverted edits by 66.66.89.194 (Talk); changed back to last version by Votebot)
11107468,"15:29, 14 September 2013",66.66.89.194,False,adjustment,reverted,Mrappbrain,0,(→‎Steps)
11000315,"16:31, 3 September 2013",Votebot,False,deletion,reverted,Alabaster,-1,(reordering tips and warnings based on votes)
10994909,"03:53, 3 September 2013",Isorhythmic,False,revert,reverted,GeekySonic,-205,(Reverted edits by FluffyBallOfFluff (Talk); changed back to last version by Quietbookworm)
10991190,"19:00, 2 September 2013",FluffyBallOfFluff,False,addition,reverted,Isorhythmic,205,(edited tip from Tips Patrol)
10914518,"06:14, 25 August 2013",Quietbookworm,False,deletion,reverted,Isorhythmic,-68,(Quick edit while patrolling)
10914237,"05:10, 25 August 2013",Zzzipity,False,addition,active,,233,(edited tip from Tips Patrol)
10909510,"17:16, 24 August 2013",76.113.146.227,False,deletion,active,,-11,(→‎Steps)
10898410,"16:57, 23 August 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10887040,"13:44, 22 August 2013",Amy K. Jones,False,revert,active,,-152,(Reverted edits by Aviyankh (Talk); changed back to last version by Msagirl)
10886135,"11:11, 22 August 2013",Aviyankh,False,addition,reverted,Amy K. Jones,152,(edited tip from Tips Patrol)
10807504,"04:34, 14 August 2013",Msagirl,False,revert,reverted,Amy K. Jones,-14,(Reverted edits by 174.25.115.34 (Talk); changed back to last version by Votebot)
10807498,"04:31, 14 August 2013",174.25.115.34,False,addition,reverted,Msagirl,3,(→‎Things You will Need)
10807492,"04:30, 14 August 2013",174.25.115.34,False,addition,reverted,Msagirl,11,(→‎Things You will Need)
10746081,"05:13, 8 August 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10677016,"05:51, 5 August 2013",71.252.174.122,False,deletion,active,,-4,(→‎Things You will Need)
10578230,"20:13, 25 July 2013",Jordan,False,revert,reverted,Wikihappyhelperbee,15675,(Reverted edits by 70.126.16.27 (Talk); changed back to last version by RockyRaccoon)
10578226,"20:13, 25 July 2013",70.126.16.27,False,major_deletion,reverted,Jordan,-15675,(Removing all content from page)
10557582,"23:08, 23 July 2013",RockyRaccoon,False,revert,reverted,Jordan,-123,(Reverted edits by Barbaroo (Talk); changed back to last version by Votebot)
10557459,"22:39, 23 July 2013",Barbaroo,False,addition,reverted,RockyRaccoon,123,(edited tip from Tips Patrol)
10554370,"16:09, 23 July 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10542166,"16:21, 22 July 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10534826,"16:06, 21 July 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10527750,"15:25, 20 July 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10517220,"13:39, 19 July 2013",Nytengale,False,revert,active,,-247,(Reverted edits by 67.142.39.104 (Talk); changed back to last version by Votebot)
10517171,"13:29, 19 July 2013",67.142.39.104,False,addition,reverted,Nytengale,247,
10508473,"15:28, 18 July 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10484820,"01:21, 16 July 2013",Zygomatt,False,revert,active,,-35,(Reverted edits by CatieD102 (Talk); changed back to last version by BR)
10484790,"01:19, 16 July 2013",CatieD102,False,addition,reverted,Zygomatt,35,(edited tip from Tips Patrol)
10459572,"01:10, 13 July 2013",BR,False,revert,reverted,Isorhythmic,-85,(Reverted edits by Pintrest Maniac (Talk); changed back to last version by Lutherus Shyrilser)
10459512,"00:56, 13 July 2013",Pintrest Maniac,False,addition,reverted,BR,85,(→‎Tips)
10447252,"00:18, 12 July 2013",Lutherus Shyrilser,False,addition,reverted,BR,56,(Adding related wikihow from NAB)
10394893,"03:13, 7 July 2013",WikiHowUser20221012045502,False,adjustment,active,,0,(Updating old title link to reflect current article redirect)
10394736,"02:37, 7 July 2013",WikiHowUser20221012045502,False,addition,active,,50,(Updating old title link to reflect current article redirect)
10389557,"15:41, 6 July 2013",BR,False,revert,reverted,Isorhythmic,0,(Reverted edits by 98.247.172.131 (Talk); changed back to last version by Votebot)
10389392,"15:05, 6 July 2013",98.247.172.131,False,adjustment,reverted,BR,0,(→‎Steps)
10363787,"18:29, 3 July 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10358386,"07:01, 3 July 2013",Zygomatt,False,revert,active,,-48,(Reverted edits by USA17 (Talk); changed back to last version by 108.250.167.72)
10357711,"04:39, 3 July 2013",USA17,False,addition,reverted,Zygomatt,48,(edited tip from Tips Patrol)
10302189,"22:39, 26 June 2013",108.250.167.72,False,deletion,reverted,Zygomatt,-16,(→‎Steps)
10302129,"22:31, 26 June 2013",108.250.167.72,False,deletion,reverted,Zygomatt,-103,(→‎Steps)
10302117,"22:30, 26 June 2013",108.250.167.72,False,addition,reverted,Zygomatt,120,
10269396,"20:39, 23 June 2013",Giannino,False,revert,active,,14,(Reverted edits by Awesome101 (Talk); changed back to last version by BR)
10261804,"00:12, 23 June 2013",Awesome101,False,deletion,reverted,Giannino,-39,(Quick edit while patrolling)
10261786,"00:08, 23 June 2013",97.92.208.3,False,addition,active,,25,
10235414,"01:21, 20 June 2013",BR,False,revert,reverted,Isorhythmic,-235,(Reverted edits by Janezee (Talk); changed back to last version by IsabelleZita)
10234118,"22:42, 19 June 2013",Janezee,False,addition,reverted,BR,235,(edited tip from Tips Patrol)
10232309,"19:07, 19 June 2013",Colie,False,revert,active,,-44,(Reverted edits by MayFalls (Talk); changed back to last version by Votebot)
10232274,"19:01, 19 June 2013",MayFalls,False,addition,reverted,Colie,44,(edited tip from Tips Patrol)
10220539,"16:41, 18 June 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10113641,"22:56, 7 June 2013",Ttrimm,False,addition,active,,82,(Adding related wikihow from NAB)
10073713,"15:35, 3 June 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
10066271,"17:26, 2 June 2013",CML93,False,addition,active,,93,(edited tip from Tips Patrol)
10060069,"19:01, 1 June 2013",99.250.240.105,False,addition,active,,21,(→‎Things You will Need)
10057972,"15:28, 1 June 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
9919476,"15:59, 17 May 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
9911461,"16:03, 16 May 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
9892828,"15:20, 14 May 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
9863474,"00:38, 11 May 2013",Isorhythmic,False,revert,reverted,GeekySonic,-217,(Reverted edits by Rishabhsaxena0308 (Talk); changed back to last version by Smileandluagh)
9862634,"22:16, 10 May 2013",Rishabhsaxena0308,False,addition,reverted,Isorhythmic,217,(edited tip from Tips Patrol)
9843059,"07:47, 9 May 2013",Smileandluagh,False,addition,reverted,Isorhythmic,132,(edited tip from Tips Patrol)
9818143,"16:54, 6 May 2013",LekkerDag,False,addition,active,,152,(edited tip from Tips Patrol)
9773257,"01:46, 2 May 2013",Savannahcordova,False,revert,active,,-142,(Reverted edits by Neony (Talk); changed back to last version by Votebot)
9754537,"15:21, 30 April 2013",Neony,False,addition,reverted,Savannahcordova,142,(edited tip from Tips Patrol)
9686694,"15:29, 24 April 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
9664986,"21:30, 21 April 2013",BR,False,revert,reverted,Isorhythmic,-36,(Reverted edits by GlamourousGurl8 (Talk); changed back to last version by Zack)
9664646,"19:30, 21 April 2013",GlamourousGurl8,False,addition,reverted,BR,36,(edited tip from Tips Patrol)
9648117,"00:04, 19 April 2013",Zack,False,revert,reverted,BR,-171,(Reverted edits by JD1398 (Talk); changed back to last version by Isorhythmic)
9647961,"23:34, 18 April 2013",JD1398,False,addition,reverted,Zack,171,(edited tip from Tips Patrol)
9626150,"20:49, 15 April 2013",Isorhythmic,False,revert,reverted,GeekySonic,14239,(Reverted edits by Babydoll587 (Talk); changed back to last version by 74.216.95.170)
9626083,"20:35, 15 April 2013",Babydoll587,False,major_deletion,reverted,Isorhythmic,-14239,(BABYSITTING !!!!!!!!!!!!!!!!!!!!!!!)
9614178,"22:07, 13 April 2013",74.216.95.170,False,deletion,reverted,Isorhythmic,-12,(→‎Steps)
9612297,"15:22, 13 April 2013",120.29.149.181,False,addition,active,,221,(→‎Warnings)
9612284,"15:19, 13 April 2013",120.29.149.181,False,addition,active,,476,(→‎Tips)
9553058,"18:38, 4 April 2013",Jake 27,False,addition,active,,57,(edited tip from Tips Patrol)
9523736,"16:26, 1 April 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
9451455,"00:47, 22 March 2013",EpcotMagic,False,addition,active,,184,(Adding related wikihow from NAB)
9439610,"04:48, 20 March 2013",Isorhythmic,False,revert,reverted,GeekySonic,-214,(Reverted edits by Autism4 (Talk); changed back to last version by Ideas man)
9438948,"02:25, 20 March 2013",Autism4,False,addition,reverted,Isorhythmic,214,(edited tip from Tips Patrol)
9415519,"13:54, 16 March 2013",Ideas man,False,addition,reverted,Isorhythmic,140,(edited tip from Tips Patrol)
9394487,"03:57, 13 March 2013",Isorhythmic,False,revert,reverted,GeekySonic,-199,(Reverted edits by Violetangel (Talk); changed back to last version by Cindylui99)
9389723,"11:54, 12 March 2013",Violetangel,False,addition,reverted,Isorhythmic,199,(edited tip from Tips Patrol)
9379813,"19:56, 10 March 2013",Cindylui99,False,addition,reverted,Isorhythmic,88,(edited tip from Tips Patrol)
9364230,"03:05, 8 March 2013",Isorhythmic,False,revert,reverted,GeekySonic,-62,(Reverted edits by Green_razzles (Talk); changed back to last version by Isorhythmic)
9364159,"02:58, 8 March 2013",Green_razzles,False,addition,reverted,Isorhythmic,62,(edited tip from Tips Patrol)
9364157,"02:58, 8 March 2013",Isorhythmic,False,deletion,reverted,GeekySonic,-112,(Quick edit while patrolling)
9364082,"02:38, 8 March 2013",Green_razzles,False,addition,reverted,Isorhythmic,64,(edited tip from Tips Patrol)
9343700,"07:06, 5 March 2013",InterwikiBot,False,addition,active,,30,(Adding interwiki link)
9329621,"23:15, 4 March 2013",InterwikiBot,False,addition,active,,21,(Adding interwiki link)
9245006,"01:05, 20 February 2013",BR,False,revert,reverted,Isorhythmic,-115,(Reverted edits by 199.254.101.6 (Talk); changed back to last version by 99.177.218.251)
9244562,"23:57, 19 February 2013",199.254.101.6,False,addition,reverted,BR,115,(→‎Tips)
9147022,"22:24, 3 February 2013",99.177.218.251,False,deletion,reverted,BR,-12,(→‎Steps)
9147016,"22:23, 3 February 2013",99.177.218.251,False,addition,reverted,BR,45,(→‎Steps)
9143454,"02:11, 3 February 2013",BR,False,addition,reverted,Isorhythmic,2,(Quick edit while patrolling)
9143452,"02:10, 3 February 2013",BR,False,revert,reverted,Isorhythmic,-72,(Reverted edits by The Mudblood (Talk); changed back to last version by BR)
9141018,"15:01, 2 February 2013",The Mudblood,False,addition,reverted,BR,72,(edited tip from Tips Patrol)
9077506,"10:57, 22 January 2013",BR,False,revert,reverted,Isorhythmic,-84,(Reverted edits by Anindita08 (Talk); changed back to last version by Avalyn)
9077391,"10:26, 22 January 2013",Anindita08,False,addition,reverted,BR,84,(edited tip from Tips Patrol)
9059275,"23:38, 18 January 2013",Avalyn,False,addition,reverted,BR,47,(edited tip from Tips Patrol)
9038356,"02:21, 15 January 2013",23.17.170.230,False,addition,active,,115,(→‎Steps)
9004018,"17:31, 11 January 2013",Votebot,False,adjustment,reverted,Alabaster,0,(reordering tips and warnings based on votes)
8988073,"06:24, 9 January 2013",Ttrimm,False,addition,active,,100,(Adding related wikihow from NAB)
8972116,"21:36, 5 January 2013",Loiswade42,False,revert,active,,1,(Reverted edits by Tayswayroxay (Talk); changed back to last version by BR)
8971570,"18:30, 5 January 2013",Tayswayroxay,False,deletion,reverted,Loiswade42,-1,(→‎Steps)
8968238,"22:26, 4 January 2013",BR,False,revert,reverted,Isorhythmic,33,(Reverted edits by 71.213.152.12 (Talk); changed back to last version by Silvie the cat)
8968136,"22:10, 4 January 2013",71.213.152.12,False,deletion,reverted,BR,-33,(→‎Warnings)
8933048,"03:31, 28 December 2012",Silvie the cat,False,adjustment,reverted,BR,0,(Edits from the spell checker tool)
8878295,"19:22, 14 December 2012",Jordan,False,revert,reverted,Wikihappyhelperbee,42,(Reverted edits by Comander Sam (Talk); changed back to last version by BR)
8877960,"18:01, 14 December 2012",Comander Sam,False,deletion,reverted,Jordan,-42,(Quick edit while patrolling)
8877878,"17:39, 14 December 2012",BR,False,revert,reverted,Isorhythmic,13365,(Reverted edits by 64.251.55.241 (Talk); changed back to last version by BR)
8877533,"15:04, 14 December 2012",64.251.55.241,False,major_deletion,reverted,BR,-13365,(baysitting experiences)
8667220,"23:21, 2 November 2012",BR,False,addition,reverted,Isorhythmic,1,(Quick edit while patrolling)
8659712,"14:33, 1 November 2012",71.225.161.176,False,addition,active,,158,(→‎Steps)
8656259,"16:41, 31 October 2012",Ttrimm,False,addition,active,,92,(Adding related wikihow from NAB)
8523798,"21:24, 3 October 2012",KernelPone,False,revert,active,,-14,(Reverted edits by 98.172.156.3 (Talk); changed back to last version by 76.108.238.48)
8523300,"19:57, 3 October 2012",98.172.156.3,False,addition,reverted,KernelPone,14,(→‎Steps)
8466844,"23:25, 22 September 2012",76.108.238.48,False,addition,reverted,KernelPone,1,(→‎Steps)
8422759,"15:43, 13 September 2012",WikiHow Traduction,False,addition,active,,28,
8370266,"17:47, 2 September 2012",Earthquake expert,False,revert,active,,-49,(Reverted edits by 72.14.13.124 (Talk); changed back to last version by Ttrimm)
8370263,"17:47, 2 September 2012",72.14.13.124,False,addition,reverted,Earthquake expert,49,(→‎Steps)
8341195,"23:58, 27 August 2012",Ttrimm,False,addition,reverted,Earthquake expert,58,(Adding related wikihow from NAB)
8324174,"03:02, 25 August 2012",Ttrimm,False,addition,reverted,Earthquake expert,58,(Adding related wikihow from NAB)
8311159,"20:35, 22 August 2012",Jordan,False,revert,reverted,Wikihappyhelperbee,16,(Reverted edits by 216.41.240.107 (Talk); changed back to last version by Ttrimm)
8310521,"18:36, 22 August 2012",216.41.240.107,False,deletion,reverted,Jordan,-42,
8310518,"18:36, 22 August 2012",216.41.240.107,False,addition,reverted,Jordan,5,
8309935,"17:07, 22 August 2012",173.29.19.23,False,addition,active,,21,(→‎Things You will Need)
8301010,"01:06, 21 August 2012",Ttrimm,False,addition,reverted,Earthquake expert,70,(Adding related wikihow from NAB)
8290451,"01:20, 19 August 2012",BR,False,revert,reverted,Isorhythmic,6019,(Reverted edits by 108.210.97.161 (Talk); changed back to last version by Ttrimm)
8290389,"01:00, 19 August 2012",108.210.97.161,False,major_deletion,reverted,BR,-6019,(→‎Steps)
8253465,"04:16, 13 August 2012",Ttrimm,False,addition,reverted,Earthquake expert,78,(Adding related wikihow from NAB)
8094252,"09:04, 16 July 2012",Codes for us,False,deletion,active,,-41,(Quick edit while patrolling)
8093750,"05:26, 16 July 2012",JuneDays,False,revert,active,,13131,(Reverted edits by 70.26.75.204 (Talk); changed back to last version by Antonio Miguel Lagura)
8093261,"02:45, 16 July 2012",70.26.75.204,False,major_deletion,reverted,JuneDays,-13131,(Removing all content from page)
8005728,"15:44, 29 June 2012",Antonio Miguel Lagura,False,revert,reverted,JuneDays,64,(Reverted edits by 75.53.126.244 (Talk); changed back to last version by 71.80.76.245)
8005652,"15:33, 29 June 2012",75.53.126.244,False,deletion,reverted,Antonio Miguel Lagura,-64,(→‎Warnings)
8002192,"00:11, 29 June 2012",71.80.76.245,False,addition,reverted,Antonio Miguel Lagura,47,(→‎Steps)
7968403,"19:23, 22 June 2012",Muza,False,deletion,active,,-67,(Quick edit while patrolling)
7967732,"17:45, 22 June 2012",96.42.86.70,False,addition,active,,90,(→‎Steps)
7957661,"20:08, 20 June 2012",TheDylanJaustin,False,revert,active,,5859,(Reverted edits by 209.252.171.240 (Talk); changed back to last version by Jennaxox18)
7957278,"19:00, 20 June 2012",209.252.171.240,False,major_deletion,reverted,TheDylanJaustin,-5859,(→‎Steps)
7910659,"01:57, 11 June 2012",Jennaxox18,False,revert,reverted,TheDylanJaustin,-98,(Reverted edits by 65.36.59.228 (Talk); changed back to last version by BR)
7910461,"01:07, 11 June 2012",65.36.59.228,False,addition,reverted,Jennaxox18,98,(→‎Steps)
7906232,"01:25, 10 June 2012",BR,False,revert,reverted,Isorhythmic,-35,(Reverted edits by 72.190.35.136 (Talk); changed back to last version by Mash317)
7906114,"00:51, 10 June 2012",72.190.35.136,False,addition,reverted,BR,35,
7839830,"01:19, 28 May 2012",Editor590489584,False,revert,active,,12373,(Reverted edits by 72.95.95.222 (Talk); changed back to last version by 67.81.173.150)
7839824,"01:16, 28 May 2012",72.95.95.222,False,major_addition,reverted,Editor590489584,674,
7839819,"01:16, 28 May 2012",72.95.95.222,False,major_deletion,reverted,Editor590489584,-13047,(Replacing page with 'Fuck you guys.')
7827884,"21:08, 25 May 2012",67.81.173.150,False,deletion,reverted,Editor590489584,-9,(→‎Things You will Need)
7827881,"21:08, 25 May 2012",67.81.173.150,False,addition,reverted,Editor590489584,9,(→‎Things You will Need)
7776737,"09:10, 17 May 2012",BR,False,revert,reverted,Isorhythmic,-10,(Reverted edits by 178.61.19.197 (Talk); changed back to last version by Ttrimm)
7776602,"08:21, 17 May 2012",178.61.19.197,False,deletion,reverted,BR,-23,
7776598,"08:20, 17 May 2012",178.61.19.197,False,addition,reverted,BR,33,
7666923,"15:22, 29 April 2012",Ttrimm,False,addition,reverted,Earthquake expert,52,(Adding related wikihow from NAB)
7641864,"04:02, 24 April 2012",TechFlash1,False,revert,active,,0,(Reverted edits by 108.194.245.227 (Talk); changed back to last version by BR)
7641493,"02:19, 24 April 2012",108.194.245.227,False,adjustment,reverted,TechFlash1,0,
7555552,"12:28, 7 April 2012",BR,False,revert,reverted,Isorhythmic,0,(Reverted edits by 99.19.48.108 (Talk); changed back to last version by IShareMahKnowledgeWisely)
7554815,"04:34, 7 April 2012",99.19.48.108,False,adjustment,reverted,BR,0,
7386923,"01:06, 6 March 2012",IShareMahKnowledgeWisely,False,revert,reverted,BR,-142,(Reverted edits by 68.39.208.128 (Talk); changed back to last version by Ttrimm)
7382555,"02:26, 5 March 2012",68.39.208.128,False,addition,reverted,IShareMahKnowledgeWisely,74,(→‎Steps)
7382549,"02:24, 5 March 2012",68.39.208.128,False,addition,reverted,IShareMahKnowledgeWisely,68,(→‎Steps)
7378559,"07:01, 4 March 2012",Ttrimm,False,addition,reverted,Earthquake expert,56,(Adding related wikihow from NAB)
7367591,"01:42, 2 March 2012",BR,False,revert,reverted,Isorhythmic,-226,(Reverted edits by Kiki9166 (Talk); changed back to last version by 76.253.139.10)
7352243,"02:16, 28 February 2012",Kiki9166,False,addition,reverted,BR,226,
7351882,"01:03, 28 February 2012",76.253.139.10,False,adjustment,reverted,BR,0,(→‎Steps)
7276853,"22:37, 12 February 2012",BR,False,revert,reverted,Isorhythmic,-20,(Reverted edits by 24.254.163.202 (Talk); changed back to last version by BR)
7276797,"22:26, 12 February 2012",24.254.163.202,False,addition,reverted,BR,20,(→‎Steps)
7202965,"23:34, 28 January 2012",BR,False,revert,reverted,Isorhythmic,-227,(Reverted edits by Agordon3 (Talk); changed back to last version by Eric)
7202478,"21:31, 28 January 2012",Agordon3,False,addition,reverted,BR,227,(→‎Steps)
7195925,"17:25, 27 January 2012",Eric,False,revert,reverted,BR,-61,(Reverted edits by 124.168.94.64 (Talk); changed back to last version by Ttrimm)
7194099,"05:58, 27 January 2012",124.168.94.64,False,addition,reverted,Eric,61,
7166463,"03:38, 22 January 2012",Ttrimm,False,addition,reverted,Earthquake expert,86,(Adding related wikihow from NAB)
7123431,"20:59, 12 January 2012",Maniac,False,revert,reverted,BR,22,(Reverted edits by 72.46.206.181 (Talk); changed back to last version by Ttrimm)
7121717,"14:08, 12 January 2012",72.46.206.181,False,deletion,reverted,Maniac,-22,(→‎Steps)
7068951,"19:28, 31 December 2011",Ttrimm,False,addition,reverted,Earthquake expert,75,(Adding related wikihow from NAB)
6985370,"12:11, 10 December 2011",Harri,False,adjustment,active,,0,(Quick edit while patrolling)
6985367,"12:10, 10 December 2011",Harri,False,revert,active,,126,(Reverted edits by Darth Vader11 (Talk); changed back to last version by TheFrostbite)
6985338,"11:51, 10 December 2011",Darth Vader11,False,deletion,reverted,Harri,-126,(I just changed that you have to be 11 cause i'm 10)
6840622,"05:44, 5 November 2011",TheFrostbite,False,addition,reverted,Harri,31,(Quick edit while patrolling)
6840112,"02:29, 5 November 2011",67.190.194.14,False,addition,active,,159,(→‎Steps)
6816198,"17:35, 30 October 2011",Tigersare,False,revert,active,,-52,(Reverted edits by 86.21.248.241 (Talk); changed back to last version by BR)
6816192,"17:33, 30 October 2011",86.21.248.241,False,addition,reverted,Tigersare,52,
6784743,"22:27, 22 October 2011",BR,False,revert,reverted,Isorhythmic,-24,(Reverted edits by 69.143.106.143 (Talk); changed back to last version by SudoKing)
6784348,"20:37, 22 October 2011",69.143.106.143,False,addition,reverted,BR,24,(→‎Tips)
6672485,"18:03, 25 September 2011",Lojjik,False,addition,active,,1,(sp)
6670533,"05:49, 25 September 2011",BR,False,revert,reverted,Isorhythmic,-152,(Reverted edits by 71.88.168.48 (Talk); changed back to last version by AndrewG1999)
6669998,"02:45, 25 September 2011",71.88.168.48,False,addition,reverted,BR,152,
6667095,"10:50, 24 September 2011",AndrewG1999,False,revert,reverted,BR,-56,(Reverted edits by 75.87.67.75 (Talk); changed back to last version by Maluniu)
6666074,"02:27, 24 September 2011",75.87.67.75,False,addition,reverted,AndrewG1999,56,(→‎Tips)
6498249,"16:43, 13 August 2011",WikiHowUser20221012045502,False,revert,active,,12286,(Reverted edits by 69.140.102.112 (Talk); changed back to last version by Jirachi Queen)
6498237,"16:36, 13 August 2011",69.140.102.112,False,major_deletion,reverted,WikiHowUser20221012045502,-12286,(Replacing page with '[[Image:65969524_07c888ab7a.jpg| good now. *Get a movie that you would like to see (make sure it's appropriate for the kids) and watch it when they fall asleep. *Try to make th...')
6463175,"17:28, 7 August 2011",JirachiQueen,False,addition,active,,17,(→‎Things You will Need)
6463155,"17:22, 7 August 2011",JirachiQueen,False,addition,active,,21,(→‎Things You will Need)
6446529,"00:19, 4 August 2011",BR,False,revert,reverted,Isorhythmic,-2,(Reverted edits by 96.246.14.127 (Talk); changed back to last version by C121)
6446493,"00:06, 4 August 2011",96.246.14.127,False,addition,reverted,BR,2,
6318369,"22:03, 7 July 2011",C121,False,revert,reverted,BR,874,(Reverted edits by 24.125.201.41 (Talk); changed back to last version by Jirachi Queen)
6318360,"22:01, 7 July 2011",24.125.201.41,False,major_deletion,reverted,C121,-874,
6312740,"22:08, 6 July 2011",JirachiQueen,False,adjustment,active,,0,(Quick edit while patrolling)
6312672,"21:47, 6 July 2011",65.1.77.43,False,addition,active,,16,(→‎Things You will Need)
6282382,"21:37, 29 June 2011",Spyagent101,False,deletion,active,,-2,(→‎Steps)
6235002,"00:17, 20 June 2011",71.61.154.85,False,addition,active,,1,(→‎Warnings)
6221431,"13:29, 17 June 2011",Unknown123lal,False,addition,active,,32,(Adding video via video picker tool)
6166231,"09:43, 9 June 2011",BR,False,deletion,reverted,Isorhythmic,-80,(Quick edit while patrolling)
6165053,"03:42, 9 June 2011",68.97.2.111,False,addition,active,,101,(→‎Things You will Need)
6163737,"22:29, 8 June 2011",209.121.229.43,False,addition,active,,12,(→‎Tips)
6139462,"05:20, 5 June 2011",70.162.114.35,False,addition,active,,15,(→‎Things You will Need)
6139454,"05:15, 5 June 2011",70.162.114.35,False,addition,active,,10,(→‎Things You will Need)
6064989,"00:17, 25 May 2011",BR,False,revert,reverted,Isorhythmic,12458,(Reverted edits by 71.226.204.134 (Talk); changed back to last version by Harh017)
6064979,"00:16, 25 May 2011",71.226.204.134,False,major_deletion,reverted,BR,-12458,(Removing all content from page)
6037985,"15:47, 20 May 2011",Harri,False,revert,active,,-45,(Reverted edits by 169.241.28.73 (Talk); changed back to last version by 72.228.45.29)
6037836,"15:23, 20 May 2011",169.241.28.73,False,addition,reverted,Harri,45,(→‎Steps)
5906557,"14:56, 22 April 2011",72.228.45.29,False,addition,reverted,Harri,39,
